schema,table,ordinal,column,data_type
jus_vn,mf_ingame_ips,1,gds_bundle_code,varchar
jus_vn,mf_ingame_ips,2,client_ip,varchar
jus_vn,mf_ingame_ips,3,ingame_first_active_role_id,varchar
jus_vn,mf_ingame_ips,4,ingame_last_active_role_id,varchar
jus_vn,mf_ingame_ips,5,ingame_first_active_role_name,varchar
jus_vn,mf_ingame_ips,6,ingame_last_active_role_name,varchar
jus_vn,mf_ingame_ips,7,ingame_first_active_time,timestamp(6) with time zone
jus_vn,mf_ingame_ips,8,ingame_last_active_time,timestamp(6) with time zone
jus_vn,mf_ingame_ips,9,ingame_first_active_date,date
jus_vn,mf_ingame_ips,10,ingame_last_active_date,date
jus_vn,mf_ingame_ips,11,ingame_first_recharge_time,timestamp(6) with time zone
jus_vn,mf_ingame_ips,12,ingame_last_recharge_time,timestamp(6) with time zone
jus_vn,mf_ingame_ips,13,ingame_first_recharge_date,date
jus_vn,mf_ingame_ips,14,ingame_last_recharge_date,date
jus_vn,mf_ingame_ips,15,ingame_first_active_user_id,varchar
jus_vn,mf_ingame_ips,16,ingame_last_active_user_id,varchar
jus_vn,mf_ingame_ips,17,ingame_first_active_device_id,varchar
jus_vn,mf_ingame_ips,18,ingame_last_active_device_id,varchar
jus_vn,mf_ingame_ips,19,ingame_first_active_country_code,varchar
jus_vn,mf_ingame_ips,20,ingame_last_active_country_code,varchar
jus_vn,mf_ingame_ips,21,updated_time,timestamp(6) with time zone
jus_vn,mf_ingame_roles,1,gds_bundle_code,varchar
jus_vn,mf_ingame_roles,2,role_id,varchar
jus_vn,mf_ingame_roles,3,server_id,varchar
jus_vn,mf_ingame_roles,4,user_id,varchar
jus_vn,mf_ingame_roles,5,ingame_first_active_date,date
jus_vn,mf_ingame_roles,6,ingame_last_active_date,date
jus_vn,mf_ingame_roles,7,ingame_first_recharge_date,date
jus_vn,mf_ingame_roles,8,ingame_last_recharge_date,date
jus_vn,mf_ingame_roles,9,ingame_total_active_days,integer
jus_vn,mf_ingame_roles,10,ingame_total_recharge_days,integer
jus_vn,mf_ingame_roles,11,ingame_total_recharge_transaction_id_30d,integer
jus_vn,mf_ingame_roles,12,ingame_total_recharge_value_vnd_30d,double
jus_vn,mf_ingame_roles,13,ingame_total_recharge_value_usd_30d,double
jus_vn,mf_ingame_roles,14,ingame_total_recharge_transaction_id,integer
jus_vn,mf_ingame_roles,15,ingame_total_recharge_transaction_id_iap,integer
jus_vn,mf_ingame_roles,16,ingame_total_recharge_transaction_id_web,integer
jus_vn,mf_ingame_roles,17,ingame_total_recharge_value_vnd,double
jus_vn,mf_ingame_roles,18,ingame_total_recharged_value_vnd_iap,double
jus_vn,mf_ingame_roles,19,ingame_total_recharged_value_vnd_web,double
jus_vn,mf_ingame_roles,20,ingame_total_recharged_value_usd,double
jus_vn,mf_ingame_roles,21,ingame_total_recharged_value_usd_iap,double
jus_vn,mf_ingame_roles,22,ingame_total_recharged_value_usd_web,double
jus_vn,mf_ingame_roles,23,ingame_first_active_week,varchar
jus_vn,mf_ingame_roles,24,ingame_first_active_month,varchar
jus_vn,mf_ingame_roles,25,ingame_first_recharge_week,varchar
jus_vn,mf_ingame_roles,26,ingame_first_recharge_month,varchar
jus_vn,mf_ingame_roles,27,ingame_first_active_role_name,varchar
jus_vn,mf_ingame_roles,28,ingame_last_active_role_name,varchar
jus_vn,mf_ingame_roles,29,ingame_first_active_role_class,varchar
jus_vn,mf_ingame_roles,30,ingame_last_active_role_class,varchar
jus_vn,mf_ingame_roles,31,ingame_first_active_role_level,bigint
jus_vn,mf_ingame_roles,32,ingame_last_active_role_level,bigint
jus_vn,mf_ingame_roles,33,ingame_min_active_role_level,bigint
jus_vn,mf_ingame_roles,34,ingame_max_active_role_level,bigint
jus_vn,mf_ingame_roles,35,ingame_first_active_time,timestamp(6) with time zone
jus_vn,mf_ingame_roles,36,ingame_last_active_time,timestamp(6) with time zone
jus_vn,mf_ingame_roles,37,ingame_last_active_fighting_power,double
jus_vn,mf_ingame_roles,38,ingame_max_active_fighting_power,double
jus_vn,mf_ingame_roles,39,ingame_first_recharge_role_level,bigint
jus_vn,mf_ingame_roles,40,ingame_last_recharge_role_level,bigint
jus_vn,mf_ingame_roles,41,ingame_min_recharge_role_level,bigint
jus_vn,mf_ingame_roles,42,ingame_max_recharge_role_level,bigint
jus_vn,mf_ingame_roles,43,ingame_first_recharge_vip_level,integer
jus_vn,mf_ingame_roles,44,ingame_last_recharge_vip_level,integer
jus_vn,mf_ingame_roles,45,ingame_min_recharge_vip_level,integer
jus_vn,mf_ingame_roles,46,ingame_max_recharge_vip_level,integer
jus_vn,mf_ingame_roles,47,ingame_first_recharge_transaction_id,varchar
jus_vn,mf_ingame_roles,48,ingame_last_recharge_transaction_id,varchar
jus_vn,mf_ingame_roles,49,ingame_first_recharge_product_id,varchar
jus_vn,mf_ingame_roles,50,ingame_last_recharge_product_id,varchar
jus_vn,mf_ingame_roles,51,ingame_first_recharge_value_vnd,double
jus_vn,mf_ingame_roles,52,ingame_last_recharge_value_vnd,double
jus_vn,mf_ingame_roles,53,ingame_first_recharge_value_usd,double
jus_vn,mf_ingame_roles,54,ingame_last_recharge_value_usd,double
jus_vn,mf_ingame_roles,55,ingame_first_recharge_time,timestamp(6) with time zone
jus_vn,mf_ingame_roles,56,ingame_last_recharge_time,timestamp(6) with time zone
jus_vn,mf_ingame_roles,57,updated_time,timestamp(6) with time zone
jus_vn,mf_users,1,gds_bundle_code,varchar
jus_vn,mf_users,2,user_id,varchar
jus_vn,mf_users,3,media_source,varchar
jus_vn,mf_users,4,partner_id,varchar
jus_vn,mf_users,5,campaign_id,varchar
jus_vn,mf_users,6,adset_id,varchar
jus_vn,mf_users,7,ad_id,varchar
jus_vn,mf_users,8,site_id,varchar
jus_vn,mf_users,9,appsflyer_id,varchar
jus_vn,mf_users,10,app_id,varchar
jus_vn,mf_users,11,is_paid_install,integer
jus_vn,mf_users,12,is_fraud_install,integer
jus_vn,mf_users,13,install_time,timestamp(6) with time zone
jus_vn,mf_users,14,install_date,date
jus_vn,mf_users,15,install_month,varchar
jus_vn,mf_users,16,platform_campaign,varchar
jus_vn,mf_users,17,sdk_first_login_time,timestamp(6) with time zone
jus_vn,mf_users,18,sdk_first_login_date,date
jus_vn,mf_users,19,sdk_first_login_month,varchar
jus_vn,mf_users,20,sdk_last_login_time,timestamp(6) with time zone
jus_vn,mf_users,21,sdk_last_login_date,date
jus_vn,mf_users,22,sdk_last_login_month,varchar
jus_vn,mf_users,23,sdk_first_login_channel,varchar
jus_vn,mf_users,24,sdk_last_login_channel,varchar
jus_vn,mf_users,25,sdk_first_login_os_platform,varchar
jus_vn,mf_users,26,sdk_last_login_os_platform,varchar
jus_vn,mf_users,27,sdk_first_login_client_ip,varchar
jus_vn,mf_users,28,sdk_client_ip_type,varchar
jus_vn,mf_users,29,sdk_last_login_client_ip,varchar
jus_vn,mf_users,30,sdk_first_login_country_code,varchar
jus_vn,mf_users,31,sdk_last_login_country_code,varchar
jus_vn,mf_users,32,sdk_first_login_device_id,varchar
jus_vn,mf_users,33,sdk_device_id_type,varchar
jus_vn,mf_users,34,sdk_last_login_device_id,varchar
jus_vn,mf_users,35,sdk_first_login_device_token,varchar
jus_vn,mf_users,36,sdk_last_login_device_token,varchar
jus_vn,mf_users,37,sdk_first_login_device_model,varchar
jus_vn,mf_users,38,sdk_last_login_device_model,varchar
jus_vn,mf_users,39,ingame_first_active_time,timestamp(6) with time zone
jus_vn,mf_users,40,ingame_first_active_date,date
jus_vn,mf_users,41,ingame_first_active_month,varchar
jus_vn,mf_users,42,ingame_last_active_time,timestamp(6) with time zone
jus_vn,mf_users,43,ingame_last_active_date,date
jus_vn,mf_users,44,ingame_last_active_month,varchar
jus_vn,mf_users,45,ingame_first_active_channel,varchar
jus_vn,mf_users,46,ingame_last_active_channel,varchar
jus_vn,mf_users,47,ingame_first_active_os_platform,varchar
jus_vn,mf_users,48,ingame_last_active_os_platform,varchar
jus_vn,mf_users,49,ingame_first_active_client_ip,varchar
jus_vn,mf_users,50,ingame_last_active_client_ip,varchar
jus_vn,mf_users,51,ingame_first_active_country_code,varchar
jus_vn,mf_users,52,ingame_last_active_country_code,varchar
jus_vn,mf_users,53,ingame_first_active_device_id,varchar
jus_vn,mf_users,54,ingame_last_active_device_id,varchar
jus_vn,mf_users,55,ingame_total_active_days,bigint
jus_vn,mf_users,56,ingame_first_active_role_id,varchar
jus_vn,mf_users,57,ingame_last_active_role_id,varchar
jus_vn,mf_users,58,ingame_first_active_role_name,varchar
jus_vn,mf_users,59,ingame_last_active_role_name,varchar
jus_vn,mf_users,60,ingame_first_active_role_class,varchar
jus_vn,mf_users,61,ingame_last_active_role_class,varchar
jus_vn,mf_users,62,ingame_first_active_role_level,integer
jus_vn,mf_users,63,ingame_last_active_role_level,integer
jus_vn,mf_users,64,ingame_min_active_role_level,integer
jus_vn,mf_users,65,ingame_max_active_role_level,integer
jus_vn,mf_users,66,ingame_first_active_server_id,varchar
jus_vn,mf_users,67,ingame_last_active_server_id,varchar
jus_vn,mf_users,68,ingame_last_active_fighting_power,bigint
jus_vn,mf_users,69,ingame_max_active_fighting_power,bigint
jus_vn,mf_users,70,unified_first_country_code,varchar
jus_vn,mf_users,71,unified_first_os_platform,varchar
jus_vn,mf_users,72,ingame_first_recharge_time,timestamp(6) with time zone
jus_vn,mf_users,73,ingame_first_recharge_date,date
jus_vn,mf_users,74,ingame_first_recharge_month,varchar
jus_vn,mf_users,75,ingame_last_recharge_time,timestamp(6) with time zone
jus_vn,mf_users,76,ingame_last_recharge_date,date
jus_vn,mf_users,77,ingame_last_recharge_month,varchar
jus_vn,mf_users,78,ingame_first_recharge_os_platform,varchar
jus_vn,mf_users,79,ingame_last_recharge_os_platform,varchar
jus_vn,mf_users,80,ingame_first_recharge_client_ip,varchar
jus_vn,mf_users,81,ingame_last_recharge_client_ip,varchar
jus_vn,mf_users,82,ingame_first_recharge_country_code,varchar
jus_vn,mf_users,83,ingame_last_recharge_country_code,varchar
jus_vn,mf_users,84,ingame_total_recharge_days,bigint
jus_vn,mf_users,85,ingame_total_recharge_transaction_id_30d,bigint
jus_vn,mf_users,86,ingame_total_recharge_value_vnd_30d,double
jus_vn,mf_users,87,ingame_total_recharge_value_usd_30d,double
jus_vn,mf_users,88,ingame_total_recharge_transaction_id,bigint
jus_vn,mf_users,89,ingame_total_recharge_transaction_id_iap,bigint
jus_vn,mf_users,90,ingame_total_recharge_transaction_id_web,bigint
jus_vn,mf_users,91,ingame_total_recharge_value_vnd,double
jus_vn,mf_users,92,ingame_total_recharged_value_vnd_iap,double
jus_vn,mf_users,93,ingame_total_recharged_value_vnd_web,double
jus_vn,mf_users,94,ingame_total_recharged_value_usd,double
jus_vn,mf_users,95,ingame_total_recharged_value_usd_iap,double
jus_vn,mf_users,96,ingame_total_recharged_value_usd_web,double
jus_vn,mf_users,97,ingame_first_recharge_role_id,varchar
jus_vn,mf_users,98,ingame_last_recharge_role_id,varchar
jus_vn,mf_users,99,ingame_first_recharge_role_level,integer
jus_vn,mf_users,100,ingame_last_recharge_role_level,integer
jus_vn,mf_users,101,ingame_min_recharge_role_level,integer
jus_vn,mf_users,102,ingame_max_recharge_role_level,integer
jus_vn,mf_users,103,ingame_first_recharge_vip_level,integer
jus_vn,mf_users,104,ingame_last_recharge_vip_level,integer
jus_vn,mf_users,105,ingame_min_recharge_vip_level,integer
jus_vn,mf_users,106,ingame_max_recharge_vip_level,integer
jus_vn,mf_users,107,ingame_first_recharge_transaction_id,varchar
jus_vn,mf_users,108,ingame_last_recharge_transaction_id,varchar
jus_vn,mf_users,109,ingame_first_recharge_product_id,varchar
jus_vn,mf_users,110,ingame_last_recharge_product_id,varchar
jus_vn,mf_users,111,ingame_first_recharge_value_vnd,double
jus_vn,mf_users,112,ingame_last_recharge_value_vnd,double
jus_vn,mf_users,113,ingame_first_recharge_value_usd,double
jus_vn,mf_users,114,ingame_last_recharge_value_usd,double
jus_vn,mf_users,115,ingame_first_recharge_server_id,varchar
jus_vn,mf_users,116,ingame_last_recharge_server_id,varchar
jus_vn,mf_users,117,ingame_first_recharge_payment_channel,varchar
jus_vn,mf_users,118,ingame_last_recharge_payment_channel,varchar
jus_vn,mf_users,119,updated_time,timestamp(6) with time zone
jus_vn,std_ingame_garden_farm_crop_harvest,1,role_id,varchar
jus_vn,std_ingame_garden_farm_crop_harvest,2,log_date,date
jus_vn,std_ingame_garden_farm_crop_harvest,3,updated_time,timestamp(6) with time zone
jus_vn,std_ingame_info_active_user,1,role_id,varchar
jus_vn,std_ingame_info_active_user,2,register_time,timestamp(6) with time zone
jus_vn,std_ingame_info_active_user,3,log_date,date
jus_vn,std_ingame_info_active_user,4,updated_time,timestamp(6) with time zone
jus_vn,std_ingame_npc_im_tour,1,role_id,varchar
jus_vn,std_ingame_npc_im_tour,2,log_date,date
jus_vn,std_ingame_npc_im_tour,3,updated_time,timestamp(6) with time zone
jus_vn,std_ingame_role_active,1,gds_bundle_code,varchar
jus_vn,std_ingame_role_active,2,active_type,varchar
jus_vn,std_ingame_role_active,3,user_id,varchar
jus_vn,std_ingame_role_active,4,role_id,varchar
jus_vn,std_ingame_role_active,5,role_name,varchar
jus_vn,std_ingame_role_active,6,role_class,varchar
jus_vn,std_ingame_role_active,7,role_level,bigint
jus_vn,std_ingame_role_active,8,vip_level,bigint
jus_vn,std_ingame_role_active,9,active_time,timestamp(6) with time zone
jus_vn,std_ingame_role_active,10,login_channel,varchar
jus_vn,std_ingame_role_active,11,client_ip,varchar
jus_vn,std_ingame_role_active,12,country_code,varchar
jus_vn,std_ingame_role_active,13,server_id,varchar
jus_vn,std_ingame_role_active,14,os_platform,varchar
jus_vn,std_ingame_role_active,15,os_version,varchar
jus_vn,std_ingame_role_active,16,device_id,varchar
jus_vn,std_ingame_role_active,17,device_name,varchar
jus_vn,std_ingame_role_active,18,online_time,bigint
jus_vn,std_ingame_role_active,19,fighting_power,double
jus_vn,std_ingame_role_active,20,payment_channel,varchar
jus_vn,std_ingame_role_active,21,log_date,date
jus_vn,std_ingame_role_active,22,log_month,varchar
jus_vn,std_ingame_role_active,23,updated_time,timestamp(6) with time zone
jus_vn,std_ingame_role_active_daily,1,gds_bundle_code,varchar
jus_vn,std_ingame_role_active_daily,2,log_date,date
jus_vn,std_ingame_role_active_daily,3,log_week,varchar
jus_vn,std_ingame_role_active_daily,4,log_month,varchar
jus_vn,std_ingame_role_active_daily,5,log_quarter,varchar
jus_vn,std_ingame_role_active_daily,6,log_year,varchar
jus_vn,std_ingame_role_active_daily,7,role_id,varchar
jus_vn,std_ingame_role_active_daily,8,server_id,varchar
jus_vn,std_ingame_role_active_daily,9,user_id,varchar
jus_vn,std_ingame_role_active_daily,10,is_recharge,integer
jus_vn,std_ingame_role_active_daily,11,ingame_first_active_role_name,varchar
jus_vn,std_ingame_role_active_daily,12,ingame_last_active_role_name,varchar
jus_vn,std_ingame_role_active_daily,13,ingame_first_active_role_class,varchar
jus_vn,std_ingame_role_active_daily,14,ingame_last_active_role_class,varchar
jus_vn,std_ingame_role_active_daily,15,ingame_first_active_role_level,bigint
jus_vn,std_ingame_role_active_daily,16,ingame_last_active_role_level,bigint
jus_vn,std_ingame_role_active_daily,17,ingame_min_active_role_level,bigint
jus_vn,std_ingame_role_active_daily,18,ingame_max_active_role_level,bigint
jus_vn,std_ingame_role_active_daily,19,ingame_first_active_time,timestamp(6) with time zone
jus_vn,std_ingame_role_active_daily,20,ingame_last_active_time,timestamp(6) with time zone
jus_vn,std_ingame_role_active_daily,21,ingame_first_active_channel,varchar
jus_vn,std_ingame_role_active_daily,22,ingame_last_active_channel,varchar
jus_vn,std_ingame_role_active_daily,23,total_active_channel,bigint
jus_vn,std_ingame_role_active_daily,24,ingame_first_active_client_ip,varchar
jus_vn,std_ingame_role_active_daily,25,ingame_last_active_client_ip,varchar
jus_vn,std_ingame_role_active_daily,26,total_client_ip_active,bigint
jus_vn,std_ingame_role_active_daily,27,ingame_first_active_country_code,varchar
jus_vn,std_ingame_role_active_daily,28,ingame_last_active_country_code,varchar
jus_vn,std_ingame_role_active_daily,29,total_country_code_active,bigint
jus_vn,std_ingame_role_active_daily,30,ingame_first_active_server_id,varchar
jus_vn,std_ingame_role_active_daily,31,ingame_last_active_server_id,varchar
jus_vn,std_ingame_role_active_daily,32,total_server_id_active,bigint
jus_vn,std_ingame_role_active_daily,33,ingame_first_active_os_platform,varchar
jus_vn,std_ingame_role_active_daily,34,ingame_last_active_os_platform,varchar
jus_vn,std_ingame_role_active_daily,35,total_os_platform_active,bigint
jus_vn,std_ingame_role_active_daily,36,ingame_first_active_device_id,varchar
jus_vn,std_ingame_role_active_daily,37,ingame_last_active_device_id,varchar
jus_vn,std_ingame_role_active_daily,38,total_device_id_active,bigint
jus_vn,std_ingame_role_active_daily,39,total_online_time,bigint
jus_vn,std_ingame_role_active_daily,40,ingame_last_active_fighting_power,double
jus_vn,std_ingame_role_active_daily,41,ingame_max_active_fighting_power,double
jus_vn,std_ingame_role_active_daily,42,updated_time,timestamp(6) with time zone
jus_vn,std_ingame_role_active_monthly,1,gds_bundle_code,varchar
jus_vn,std_ingame_role_active_monthly,2,log_month,varchar
jus_vn,std_ingame_role_active_monthly,3,first_day_of_month,date
jus_vn,std_ingame_role_active_monthly,4,log_quarter,varchar
jus_vn,std_ingame_role_active_monthly,5,log_year,varchar
jus_vn,std_ingame_role_active_monthly,6,role_id,varchar
jus_vn,std_ingame_role_active_monthly,7,server_id,varchar
jus_vn,std_ingame_role_active_monthly,8,user_id,varchar
jus_vn,std_ingame_role_active_monthly,9,is_recharge,integer
jus_vn,std_ingame_role_active_monthly,10,recharge_days,bigint
jus_vn,std_ingame_role_active_monthly,11,ingame_first_recharge_date,date
jus_vn,std_ingame_role_active_monthly,12,ingame_last_recharge_date,date
jus_vn,std_ingame_role_active_monthly,13,active_days,bigint
jus_vn,std_ingame_role_active_monthly,14,ingame_first_active_date,date
jus_vn,std_ingame_role_active_monthly,15,ingame_last_active_date,date
jus_vn,std_ingame_role_active_monthly,16,ingame_first_active_time,timestamp(6) with time zone
jus_vn,std_ingame_role_active_monthly,17,ingame_last_active_time,timestamp(6) with time zone
jus_vn,std_ingame_role_active_monthly,18,ingame_first_active_role_id,varchar
jus_vn,std_ingame_role_active_monthly,19,ingame_last_active_role_id,varchar
jus_vn,std_ingame_role_active_monthly,20,ingame_first_active_role_name,varchar
jus_vn,std_ingame_role_active_monthly,21,ingame_last_active_role_name,varchar
jus_vn,std_ingame_role_active_monthly,22,ingame_first_active_role_class,varchar
jus_vn,std_ingame_role_active_monthly,23,ingame_last_active_role_class,varchar
jus_vn,std_ingame_role_active_monthly,24,ingame_first_active_role_level,bigint
jus_vn,std_ingame_role_active_monthly,25,ingame_last_active_role_level,bigint
jus_vn,std_ingame_role_active_monthly,26,ingame_min_active_role_level,bigint
jus_vn,std_ingame_role_active_monthly,27,ingame_max_active_role_level,bigint
jus_vn,std_ingame_role_active_monthly,28,ingame_first_active_channel,varchar
jus_vn,std_ingame_role_active_monthly,29,ingame_last_active_channel,varchar
jus_vn,std_ingame_role_active_monthly,30,ingame_first_active_client_ip,varchar
jus_vn,std_ingame_role_active_monthly,31,ingame_last_active_client_ip,varchar
jus_vn,std_ingame_role_active_monthly,32,ingame_first_active_country_code,varchar
jus_vn,std_ingame_role_active_monthly,33,ingame_last_active_country_code,varchar
jus_vn,std_ingame_role_active_monthly,34,ingame_first_active_server_id,varchar
jus_vn,std_ingame_role_active_monthly,35,ingame_last_active_server_id,varchar
jus_vn,std_ingame_role_active_monthly,36,ingame_first_active_os_platform,varchar
jus_vn,std_ingame_role_active_monthly,37,ingame_last_active_os_platform,varchar
jus_vn,std_ingame_role_active_monthly,38,ingame_first_active_device_id,varchar
jus_vn,std_ingame_role_active_monthly,39,ingame_last_active_device_id,varchar
jus_vn,std_ingame_role_active_monthly,40,total_online_time,bigint
jus_vn,std_ingame_role_active_monthly,41,ingame_last_active_fighting_power,double
jus_vn,std_ingame_role_active_monthly,42,ingame_max_active_fighting_power,double
jus_vn,std_ingame_role_active_monthly,43,updated_time,timestamp(6) with time zone
jus_vn,std_ingame_role_recharge,1,gds_bundle_code,varchar
jus_vn,std_ingame_role_recharge,2,user_id,varchar
jus_vn,std_ingame_role_recharge,3,role_id,varchar
jus_vn,std_ingame_role_recharge,4,role_name,varchar
jus_vn,std_ingame_role_recharge,5,role_class,varchar
jus_vn,std_ingame_role_recharge,6,role_level,bigint
jus_vn,std_ingame_role_recharge,7,vip_level,integer
jus_vn,std_ingame_role_recharge,8,client_ip,varchar
jus_vn,std_ingame_role_recharge,9,country_code,varchar
jus_vn,std_ingame_role_recharge,10,transaction_id,varchar
jus_vn,std_ingame_role_recharge,11,currency_code,varchar
jus_vn,std_ingame_role_recharge,12,product_id,varchar
jus_vn,std_ingame_role_recharge,13,recharged_value,double
jus_vn,std_ingame_role_recharge,14,recharge_time,timestamp(6) with time zone
jus_vn,std_ingame_role_recharge,15,server_id,varchar
jus_vn,std_ingame_role_recharge,16,payment_channel,varchar
jus_vn,std_ingame_role_recharge,17,os_platform,varchar
jus_vn,std_ingame_role_recharge,18,device_id,varchar
jus_vn,std_ingame_role_recharge,19,log_date,date
jus_vn,std_ingame_role_recharge,20,log_month,varchar
jus_vn,std_ingame_role_recharge,21,rn,integer
jus_vn,std_ingame_role_recharge,22,updated_time,timestamp(6) with time zone
jus_vn,std_ingame_role_recharge_daily,1,gds_bundle_code,varchar
jus_vn,std_ingame_role_recharge_daily,2,log_date,date
jus_vn,std_ingame_role_recharge_daily,3,log_week,varchar
jus_vn,std_ingame_role_recharge_daily,4,log_month,varchar
jus_vn,std_ingame_role_recharge_daily,5,log_quarter,varchar
jus_vn,std_ingame_role_recharge_daily,6,log_year,varchar
jus_vn,std_ingame_role_recharge_daily,7,user_id,varchar
jus_vn,std_ingame_role_recharge_daily,8,role_id,varchar
jus_vn,std_ingame_role_recharge_daily,9,server_id,varchar
jus_vn,std_ingame_role_recharge_daily,10,first_currency_code,varchar
jus_vn,std_ingame_role_recharge_daily,11,last_currency_code,varchar
jus_vn,std_ingame_role_recharge_daily,12,ingame_first_recharge_role_level,bigint
jus_vn,std_ingame_role_recharge_daily,13,ingame_last_recharge_role_level,bigint
jus_vn,std_ingame_role_recharge_daily,14,ingame_min_recharge_role_level,bigint
jus_vn,std_ingame_role_recharge_daily,15,ingame_max_recharge_role_level,bigint
jus_vn,std_ingame_role_recharge_daily,16,ingame_first_recharge_vip_level,integer
jus_vn,std_ingame_role_recharge_daily,17,ingame_last_recharge_vip_level,integer
jus_vn,std_ingame_role_recharge_daily,18,ingame_min_recharge_vip_level,integer
jus_vn,std_ingame_role_recharge_daily,19,ingame_max_recharge_vip_level,integer
jus_vn,std_ingame_role_recharge_daily,20,ingame_first_recharge_client_ip,varchar
jus_vn,std_ingame_role_recharge_daily,21,ingame_last_recharge_client_ip,varchar
jus_vn,std_ingame_role_recharge_daily,22,total_client_ip_recharge,bigint
jus_vn,std_ingame_role_recharge_daily,23,ingame_first_recharge_country_code,varchar
jus_vn,std_ingame_role_recharge_daily,24,ingame_last_recharge_country_code,varchar
jus_vn,std_ingame_role_recharge_daily,25,ingame_first_recharge_transaction_id,varchar
jus_vn,std_ingame_role_recharge_daily,26,ingame_last_recharge_transaction_id,varchar
jus_vn,std_ingame_role_recharge_daily,27,ingame_total_recharge_transaction_id,bigint
jus_vn,std_ingame_role_recharge_daily,28,ingame_total_recharge_transaction_id_iap,bigint
jus_vn,std_ingame_role_recharge_daily,29,ingame_total_recharge_transaction_id_web,bigint
jus_vn,std_ingame_role_recharge_daily,30,ingame_first_recharge_product_id,varchar
jus_vn,std_ingame_role_recharge_daily,31,ingame_last_recharge_product_id,varchar
jus_vn,std_ingame_role_recharge_daily,32,total_product_id,bigint
jus_vn,std_ingame_role_recharge_daily,33,first_recharged_value,double
jus_vn,std_ingame_role_recharge_daily,34,last_recharged_value,double
jus_vn,std_ingame_role_recharge_daily,35,ingame_first_recharge_value_vnd,double
jus_vn,std_ingame_role_recharge_daily,36,ingame_last_recharge_value_vnd,double
jus_vn,std_ingame_role_recharge_daily,37,ingame_total_recharge_value_vnd,double
jus_vn,std_ingame_role_recharge_daily,38,ingame_total_recharged_value_vnd_iap,double
jus_vn,std_ingame_role_recharge_daily,39,ingame_total_recharged_value_vnd_web,double
jus_vn,std_ingame_role_recharge_daily,40,ingame_first_recharge_value_usd,double
jus_vn,std_ingame_role_recharge_daily,41,ingame_last_recharge_value_usd,double
jus_vn,std_ingame_role_recharge_daily,42,ingame_total_recharged_value_usd,double
jus_vn,std_ingame_role_recharge_daily,43,ingame_total_recharged_value_usd_iap,double
jus_vn,std_ingame_role_recharge_daily,44,ingame_total_recharged_value_usd_web,double
jus_vn,std_ingame_role_recharge_daily,45,ingame_first_recharge_time,timestamp(6) with time zone
jus_vn,std_ingame_role_recharge_daily,46,ingame_last_recharge_time,timestamp(6) with time zone
jus_vn,std_ingame_role_recharge_daily,47,ingame_first_recharge_server_id,varchar
jus_vn,std_ingame_role_recharge_daily,48,ingame_last_recharge_server_id,varchar
jus_vn,std_ingame_role_recharge_daily,49,total_server_id_recharge,bigint
jus_vn,std_ingame_role_recharge_daily,50,ingame_first_recharge_payment_channel,varchar
jus_vn,std_ingame_role_recharge_daily,51,ingame_last_recharge_payment_channel,varchar
jus_vn,std_ingame_role_recharge_daily,52,ingame_first_recharge_os_platform,varchar
jus_vn,std_ingame_role_recharge_daily,53,ingame_last_recharge_os_platform,varchar
jus_vn,std_ingame_role_recharge_daily,54,updated_time,timestamp(6) with time zone
jus_vn,std_ingame_role_recharge_monthly,1,gds_bundle_code,varchar
jus_vn,std_ingame_role_recharge_monthly,2,log_month,varchar
jus_vn,std_ingame_role_recharge_monthly,3,first_day_of_month,date
jus_vn,std_ingame_role_recharge_monthly,4,log_quarter,varchar
jus_vn,std_ingame_role_recharge_monthly,5,log_year,varchar
jus_vn,std_ingame_role_recharge_monthly,6,role_id,varchar
jus_vn,std_ingame_role_recharge_monthly,7,server_id,varchar
jus_vn,std_ingame_role_recharge_monthly,8,user_id,varchar
jus_vn,std_ingame_role_recharge_monthly,9,recharge_days,bigint
jus_vn,std_ingame_role_recharge_monthly,10,ingame_first_recharge_date,date
jus_vn,std_ingame_role_recharge_monthly,11,ingame_last_recharge_date,date
jus_vn,std_ingame_role_recharge_monthly,12,ingame_first_recharge_time,timestamp(6) with time zone
jus_vn,std_ingame_role_recharge_monthly,13,ingame_last_recharge_time,timestamp(6) with time zone
jus_vn,std_ingame_role_recharge_monthly,14,first_currency_code,varchar
jus_vn,std_ingame_role_recharge_monthly,15,last_currency_code,varchar
jus_vn,std_ingame_role_recharge_monthly,16,ingame_first_recharge_role_level,bigint
jus_vn,std_ingame_role_recharge_monthly,17,ingame_last_recharge_role_level,bigint
jus_vn,std_ingame_role_recharge_monthly,18,ingame_min_recharge_role_level,bigint
jus_vn,std_ingame_role_recharge_monthly,19,ingame_max_recharge_role_level,bigint
jus_vn,std_ingame_role_recharge_monthly,20,ingame_first_recharge_vip_level,integer
jus_vn,std_ingame_role_recharge_monthly,21,ingame_last_recharge_vip_level,integer
jus_vn,std_ingame_role_recharge_monthly,22,ingame_min_recharge_vip_level,integer
jus_vn,std_ingame_role_recharge_monthly,23,ingame_max_recharge_vip_level,integer
jus_vn,std_ingame_role_recharge_monthly,24,ingame_first_recharge_client_ip,varchar
jus_vn,std_ingame_role_recharge_monthly,25,ingame_last_recharge_client_ip,varchar
jus_vn,std_ingame_role_recharge_monthly,26,ingame_first_recharge_country_code,varchar
